"1;""Да"""
"1;""Дайана"""
"1;""Далия"""
"1;""Дамира"""
"1;""Дана"""
"1;""Данара"""
"1;""Данечка"""
"1;""Даниела"""
"1;""Даниэла"""
"1;""Даниэлла"""
"1;""Дания"""
"1;""Данка"""
"1;""Данна"""
"1;""Даночка"""
"1;""Данька"""
"1;""Даня"""
"1;""Дарья"""
"1;""Дара"""
"1;""Дари"""
"1;""Дарига"""
"1;""Дарима"""
"1;""Дарина"""
"1;""Даринка"""
"1;""Дариночка"""
"1;""Дариша"""
"1;""Даришка"""
"1;""Дария"""
"1;""Дарія"""
"1;""Дарька"""
"1;""Дарьюшка"""
"1;""Дарья"""
"1;""Дарьяна"""
"1;""Даря"""
"1;""Даха"""
"1;""Даша"""
"1;""Дашенька"""
"1;""Дашечка"""
"1;""Дашик"""
"1;""Дашка"""
"1;""Дашко"""
"1;""Дашулечка"""
"1;""Дашулик"""
"1;""Дашуличка"""
"1;""Дашулька"""
"1;""Дашуля"""
"1;""Дашунчик"""
"1;""Дашунька"""
"1;""Дашуня"""
"1;""Дашусик"""
"1;""Дашута"""
"1;""Дашутка"""
"1;""Даяна"""
"1;""Деля"""
"1;""Деми"""
"1;""Дениза"""
"1;""Джамиля"""
"1;""Джана"""
"1;""Джейн"""
"1;""Джемма"""
"1;""Дженнет"""
"1;""Дженни"""
"1;""Джесика"""
"1;""Джессика"""
"1;""Джули"""
"1;""Джулия"""
"1;""Джульетта"""
"1;""Ди"""
"1;""Диана"""
"1;""Дианка"""
"1;""Дианна"""
"1;""Дианочка"""
"1;""Дианчик"""
"1;""Дилара"""
"1;""Дилечка"""
"1;""Дилия"""
"1;""Дильбар"""
"1;""Дильназ"""
"1;""Диля"""
"1;""Диляра"""
"1;""Дилярочка"""
"1;""Дина"""
"1;""Динара"""
"1;""Динарка"""
"1;""Динарочка"""
"1;""Динка"""
"1;""Диночка"""
"1;""Динуля"""
"1;""Дияна"""
"1;""Діана"""
"1;""Діанка"""
"1;""Діаночка"""
"1;""Діна"""
"1;""Долаана"""
"1;""Долгора"""
"1;""Дом"""
"1;""Доминика"""
"1;""Дора"""
"1;""Дракулаура"""
"1;""Дулма"""
"1;""Дуня"""
"1;""Дуняша"""
"1;""Дуся"""
"1;""Ева"""
"1;""Евангелина"""
"1;""Евгения"""
"1;""Евгеша"""
"1;""Евгешка"""
"1;""Евдокия"""
"1;""Евеліна"""
"1;""Евлампия"""
"1;""Евочка"""
"1;""Екатерина"""
"1;""Екатеринка"""
"1;""Екатериночка"""
"1;""Екатирина"""
"1;""Елена"""
"1;""Еленка"""
"1;""Еленочка"""
"1;""Елизавета"""
"1;""Елизаветка"""
"1;""Елизаветта"""
"1;""Елизовета"""
"1;""Елисавета"""
"1;""Еля"""
"1;""Емма"""
"1;""Еріка"""
"1;""Ерке"""
"1;""Еркежан"""
"1;""Есения"""
"1;""Ефросинья"""
"1;""Єва"""
"1;""Євгенія"""
"1;""Єлизавета"""
"1;""Жадыра"""
"1;""Жазира"""
"1;""Жаклин"""
"1;""Жамиля"""
"1;""Жанар"""
"1;""Жанара"""
"1;""Жанат"""
"1;""Жанель"""
"1;""Жанерке"""
"1;""Жанетта"""
"1;""Жания"""
"1;""Жанка"""
"1;""Жанна"""
"1;""Жаннет"""
"1;""Жаннета"""
"1;""Жанночка"""
"1;""Жансая"""
"1;""Жаргалма"""
"1;""Жаркое"""
"1;""Жасмин"""
"1;""Жасмина"""
"1;""Жека"""
"1;""Жена"""
"1;""Женечка"""
"1;""Женичка"""
"1;""Женские"""
"1;""Женский"""
"1;""Женька"""
"1;""Женюлька"""
"1;""Женя"""
"1;""Жибек"""
"1;""Жозефина"""
"1;""Жулдуз"""
"1;""Жулдыз"""
"1;""Забава"""
"1;""Зайка"""
"1;""Зайнаб"""
"1;""Заира"""
"1;""Зайтуна"""
"1;""Залина"""
"1;""Залифа"""
"1;""Залия"""
"1;""Замира"""
"1;""Зара"""
"1;""Зарема"""
"1;""Зарима"""
"1;""Зарина"""
"1;""Заринка"""
"1;""Зариночка"""
"1;""Зарифа"""
"1;""Зария"""
"1;""Заррина"""
"1;""Заряна"""
"1;""Зауре"""
"1;""Зауреш"""
"1;""Зая"""
"1;""Заяна"""
"1;""Зейнаб"""
"1;""Земфира"""
"1;""Зенфира"""
"1;""Зера"""
"1;""Зилара"""
"1;""Зилия"""
"1;""Зиля"""
"1;""Зимфира"""
"1;""Зина"""
"1;""Зинаида"""
"1;""Зинира"""
"1;""Зинка"""
"1;""Зиночка"""
"1;""Зинулька"""
"1;""Зинуля"""
"1;""Зинфира"""
"1;""Зита"""
"1;""Зифа"""
"1;""Злата"""
"1;""Златослава"""
"1;""Златочка"""
"1;""Зоечка"""
"1;""Зомби"""
"1;""Зоряна"""
"1;""Зорянка"""
"1;""Зося"""
"1;""Зоя"""
"1;""Зубаржат"""
"1;""Зулейха"""
"1;""Зулечка"""
"1;""Зулия"""
"1;""Зулька"""
"1;""Зульфина"""
"1;""Зульфира"""
"1;""Зульфия"""
"1;""Зульхиза"""
"1;""Зуля"""
"1;""Зумруд"""
"1;""Зухра"""
"1;""Ив"""
"1;""Ива"""
"1;""Ивана"""
"1;""Иванка"""
"1;""Иванна"""
"1;""Ивета"""
"1;""Иветта"""
"1;""Ида"""
"1;""Изабелла"""
"1;""Изабель"""
"1;""Изалия"""
"1;""Изольда"""
"1;""Илана"""
"1;""Илария"""
"1;""Илиана"""
"1;""Илиза"""
"1;""Илина"""
"1;""Илона"""
"1;""Илонка"""
"1;""Илоночка"""
"1;""Илончик"""
"1;""Ильвера"""
"1;""Ильвина"""
"1;""Ильвира"""
"1;""Ильгиза"""
"1;""Ильгина"""
"1;""Ильзида"""
"1;""Ильзира"""
"1;""Ильзия"""
"1;""Ильмира"""
"1;""Ильмирочка"""
"1;""Ильнара"""
"1;""Ильсеяр"""
"1;""Ильсина"""
"1;""Ильсия"""
"1;""Ильсияр"""
"1;""Ильфира"""
"1;""Ильяна"""
"1;""Илюза"""
"1;""Илюзя"""
"1;""Илюса"""
"1;""Илюся"""
"1;""Иля"""
"1;""Иляна"""
"1;""Иман"""
"1;""Империя"""
"1;""Имя"""
"1;""Ина"""
"1;""Инара"""
"1;""Инга"""
"1;""Ингрид"""
"1;""Индира"""
"1;""Индирочка"""
"1;""Инесса"""
"1;""Инесска"""
"1;""Инзиля"""
"1;""Инзира"""
"1;""Инка"""
"1;""Инкар"""
"1;""Инна"""
"1;""Иннеса"""
"1;""Инночка"""
"1;""Иннулька"""
"1;""Иннуля"""
"1;""Иннусик"""
"1;""Иннуська"""
"1;""Иннуся"""
"1;""Ино"""
"1;""Иночка"""
"1;""Инусик"""
"1;""Инуська"""
"1;""Инуся"""
"1;""Инчик"""
"1;""Иоанна"""
"1;""Иоланта"""
"1;""Йолдыз"""
"1;""Ира"""
"1;""Ирада"""
"1;""Ираида"""
"1;""Ирен"""
"1;""Ирена"""
"1;""Ирина"""
"1;""Иринка"""
"1;""Ириночка"""
"1;""Ирис"""
"1;""Ириска"""
"1;""Ириша"""
"1;""Иришенька"""
"1;""Иришечка"""
"1;""Иришка"""
"1;""Ирка"""
"1;""Ирма"""
"1;""Ирочка"""
"1;""Ирунчик"""
"1;""Ируня"""
"1;""Ирусик"""
"1;""Ируська"""
"1;""Ируся"""
"1;""Ирчик"""
"1;""Ирэн"""
"1;""Ирэна"""
"1;""Ирэнка"""
"1;""Иулия"""
"1;""Ия"""
"1;""Іванка"""
"1;""Іванна"""
"1;""Іваночка"""
"1;""Ілона"""
"1;""Ілонка"""
"1;""Інна"""
"1;""Іннуся"""
"1;""Іра"""
"1;""Ірена"""
"1;""Ірина"""
"1;""Іринка"""
"1;""Ірка"""
"1;""Ірочка"""
"1;""Іруська"""
"1;""Іруся"""
"1;""Ка"""
"1;""Кадрия"""
"1;""Калерия"""
"1;""Калина"""
"1;""Камелия"""
"1;""Камила"""
"1;""Камилка"""
"1;""Камилла"""
"1;""Камиллочка"""
"1;""Камилочка"""
"1;""Камиля"""
"1;""Каміла"""
"1;""Камшат"""
"1;""Капиталина"""
"1;""Капитолина"""
"1;""Кара"""
"1;""Каралина"""
"1;""Карима"""
"1;""Карина"""
"1;""Карине"""
"1;""Каринка"""
"1;""Кариночка"""
"1;""Каринчик"""
"1;""Каринэ"""
"1;""Кариша"""
"1;""Каришка"""
"1;""Каріна"""
"1;""Карінка"""
"1;""Карлыгаш"""
"1;""Кармен"""
"1;""Каролина"""
"1;""Каролинка"""
"1;""Кароліна"""
"1;""Кася"""
"1;""Каталина"""
"1;""Катарина"""
"1;""Катена"""
"1;""Катёна"""
"1;""Катенок"""
"1;""Катёнок"""
"1;""Катенька"""
"1;""Катерина"""
"1;""Катеринка"""
"1;""Катериночка"""
"1;""Катечка"""
"1;""Кати"""
"1;""Катрин"""
"1;""Катрина"""
"1;""Катринка"""
"1;""Катруся"""
"1;""Катька"""
"1;""Катько"""
"1;""Катю"""
"1;""Катюнечка"""
"1;""Катюнчик"""
"1;""Катюнька"""
"1;""Катюня"""
"1;""Катюфка"""
"1;""Катюффка"""
"1;""Катюха"""
"1;""Катюша"""
"1;""Катюшенька"""
"1;""Катюшечка"""
"1;""Катюшка"""
"1;""Катя"""
"1;""Кейт"""
"1;""Кермен"""
"1;""Кети"""
"1;""Кетрин"""
"1;""Кеша"""
"1;""Ким"""
"1;""Кира"""
"1;""Кирочка"""
"1;""Кирюша"""
"1;""Кіра"""
"1;""Клава"""
"1;""Клавдия"""
"1;""Клара"""
"1;""Клементина"""
"1;""Клео"""
"1;""Клеопатра"""
"1;""Клодин"""
"1;""Кнарик"""
"1;""Констанция"""
"1;""Корнелия"""
"1;""Крестина"""
"1;""Крис"""
"1;""Криста"""
"1;""Кристен"""
"1;""Кристи"""
"1;""Кристиана"""
"1;""Кристик"""
"1;""Кристин"""
"1;""Кристина"""
"1;""Кристинка"""
"1;""Кристиночка"""
"1;""Кристинчик"""
"1;""Кристиша"""
"1;""Кристишка"""
"1;""Кристюха"""
"1;""Кристюша"""
"1;""Кристюшка"""
"1;""Кристя"""
"1;""Крістіна"""
"1;""Крістінка"""
"1;""Крошка"""
"1;""Ксана"""
"1;""Ксенечка"""
"1;""Ксеничка"""
"1;""Ксения"""
"1;""Ксенія"""
"1;""Ксенька"""
"1;""Ксенья"""
"1;""Ксеня"""
"1;""Ксю"""
"1;""Ксюнечка"""
"1;""Ксюничка"""
"1;""Ксюнчик"""
"1;""Ксюнька"""
"1;""Ксюньчик"""
"1;""Ксюня"""
"1;""Ксюха"""
"1;""Ксюша"""
"1;""Ксюшенька"""
"1;""Ксюшечка"""
"1;""Ксюшик"""
"1;""Ксюшка"""
"1;""Кузя"""
"1;""Кундыз"""
"1;""Куннэй"""
"1;""Куралай"""
"1;""Куча"""
"1;""Кушина"""
"1;""Кымбат"""
"1;""Кэролайн"""
"1;""Кэт"""
"1;""Кэти"""
"1;""Кэтрин"""
"1;""Кэтти"""
"1;""Кюннэй"""
"1;""Лагуна"""
"1;""Лада"""
"1;""Ладочка"""
"1;""Лайла"""
"1;""Лайма"""
"1;""Лайсан"""
"1;""Лала"""
"1;""Лали"""
"1;""Лалита"""
"1;""Ламия"""
"1;""Лана"""
"1;""Ланочка"""
"1;""Лара"""
"1;""Ларина"""
"1;""Лариса"""
"1;""Лариска"""
"1;""Ларисочка"""
"1;""Ларіса"""
"1;""Ларочка"""
"1;""Латифа"""
"1;""Лаура"""
"1;""Лаурита"""
"1;""Ле"""
"1;""Леана"""
"1;""Лейла"""
"1;""Лейли"""
"1;""Лейлочка"""
"1;""Лейля"""
"1;""Лейсан"""
"1;""Лейсана"""
"1;""Лейсанка"""
"1;""Лейсаночка"""
"1;""Лейсен"""
"1;""Лейсян"""
"1;""Лека"""
"1;""Лёка"""
"1;""Лекса"""
"1;""Лела"""
"1;""Лелечка"""
"1;""Лёлечка"""
"1;""Лёличка"""
"1;""Лелька"""
"1;""Лёлька"""
"1;""Леля"""
"1;""Лёля"""
"1;""Лена"""
"1;""Лёна"""
"1;""Ленара"""
"1;""Ленария"""
"1;""Ление"""
"1;""Лениза"""
"1;""Ленка"""
"1;""Ленок"""
"1;""Леночек"""
"1;""Леночка"""
"1;""Ленулька"""
"1;""Ленуля"""
"1;""Ленура"""
"1;""Ленусик"""
"1;""Ленуська"""
"1;""Ленуся"""
"1;""Ленчик"""
"1;""Леона"""
"1;""Леонора"""
"1;""Лера"""
"1;""Лерачка"""
"1;""Лерик"""
"1;""Лерика"""
"1;""Лерка"""
"1;""Лерок"""
"1;""Лерочка"""
"1;""Лерунчик"""
"1;""Леруня"""
"1;""Лерусик"""
"1;""Леруська"""
"1;""Леруся"""
"1;""Лерчик"""
"1;""Лесёна"""
"1;""Лесёнок"""
"1;""Лесенька"""
"1;""Лесечка"""
"1;""Лесик"""
"1;""Леська"""
"1;""Лесюня"""
"1;""Леся"""
"1;""Лёся"""
"1;""Лея"""
"1;""Лєна"""
"1;""Лєнка"""
"1;""Лєночка"""
"1;""Лєра"""
"1;""Ли"""
"1;""Лиана"""
"1;""Лианка"""
"1;""Лианна"""
"1;""Лианочка"""
"1;""Лида"""
"1;""Лидия"""
"1;""Лидка"""
"1;""Лидок"""
"1;""Лидочка"""
"1;""Лидусик"""
"1;""Лидуська"""
"1;""Лидуся"""
"1;""Лиза"""
"1;""Лизавета"""
"1;""Лизаветка"""
"1;""Лизанька"""
"1;""Лизик"""
"1;""Лизка"""
"1;""Лизок"""
"1;""Лизонька"""
"1;""Лизочка"""
"1;""Лизунька"""
"1;""Лизуня"""
"1;""Лика"""
"1;""Ликуся"""
"1;""Лила"""
"1;""Лилек"""
"1;""Лилёк"""
"1;""Лилечка"""
"1;""Лили"""
"1;""Лилиана"""
"1;""Лилианна"""
"1;""Лилит"""
"1;""Лиличка"""
"1;""Лилия"""
"1;""Лилияна"""
"1;""Лилу"""
"1;""Лилька"""
"1;""Лиля"""
"1;""Лима"""
"1;""Лина"""
